Id,MSSubClass,MSZoning,LotFrontage,LotArea,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemod/Add,RoofStyle,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,HeatingQC,CentralAir,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SalePrice,total_sqft,YearsSinceRemod,Age
2692,70,RM,60.0,7518,1,4,4,FR3,3,IDOTRR,1Fam,2Story,5,8,1910,2004,Gable,AsbShng,Plywood,None,0.0,2,4,BrkTil,2.0,2.0,1.0,1.0,0.0,1.0,0.0,396.0,396.0,4,1,665,665,0,1330,0.0,0.0,1,0,3,1,3,7,8,0,Detchd,2001.0,1.0,1.0,390.0,3.0,3.0,1,0,72,45,0,0,0,0,7,2006,116500,1726.0,6,100
1090,60,RL,69.0,8010,2,4,4,Inside,3,Gilbert,1Fam,2Story,7,5,2002,2003,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,840.0,840.0,5,1,840,880,0,1720,0.0,0.0,2,1,3,1,4,7,8,1,BuiltIn,2002.0,3.0,2.0,400.0,3.0,3.0,3,138,48,0,0,0,0,0,7,2008,188000,2560.0,7,8
1912,85,RL,69.0,10050,2,4,4,Inside,3,NAmes,1Fam,SFoyer,5,6,1966,1966,Gable,HdBoard,HdBoard,BrkFace,87.0,3,3,CBlock,3.0,3.0,3.0,6.0,602.0,1.0,0.0,191.0,793.0,5,1,1280,0,0,1280,0.0,1.0,2,0,3,1,3,6,8,1,Basment,1966.0,3.0,2.0,432.0,3.0,3.0,3,140,40,0,0,0,0,0,6,2007,175000,2073.0,44,44
1634,120,RL,38.0,4740,2,4,4,Inside,3,StoneBr,TwnhsE,1Story,8,5,1988,1988,Gable,CemntBd,CmentBd,None,0.0,4,3,CBlock,4.0,3.0,4.0,6.0,248.0,1.0,0.0,918.0,1166.0,4,1,1179,0,0,1179,1.0,0.0,2,0,2,1,3,5,8,0,Attchd,1988.0,2.0,2.0,480.0,3.0,3.0,3,0,108,0,0,135,0,0,10,2007,182000,2345.0,22,22
1974,30,RM,60.0,6978,1,3,4,Inside,3,OldTown,1Fam,1Story,5,7,1926,1980,Gable,MetalSd,MetalSd,None,0.0,4,4,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,850.0,850.0,3,1,960,0,0,960,0.0,0.0,1,0,2,1,3,5,8,0,Detchd,1981.0,2.0,2.0,576.0,3.0,3.0,3,0,0,116,0,0,0,0,4,2007,103000,1810.0,30,84
1764,20,RL,69.0,11400,1,4,4,Inside,3,NoRidge,1Fam,1Story,10,5,2001,2002,Hip,VinylSd,VinylSd,BrkFace,705.0,5,3,PConc,5.0,3.0,4.0,6.0,1282.0,1.0,0.0,1351.0,2633.0,5,1,2633,0,0,2633,1.0,0.0,2,1,2,1,5,8,8,2,Attchd,2001.0,2.0,3.0,804.0,3.0,3.0,3,314,140,0,0,0,0,0,3,2007,466500,5266.0,8,9
634,20,RL,66.0,9240,2,4,4,Inside,3,NAmes,1Fam,1Story,6,8,1959,1998,Hip,MetalSd,MetalSd,None,0.0,4,3,CBlock,3.0,3.0,1.0,5.0,708.0,1.0,0.0,280.0,988.0,3,1,988,0,0,988,1.0,0.0,2,0,3,1,4,6,8,0,Attchd,1959.0,1.0,1.0,297.0,3.0,3.0,3,156,0,0,0,0,0,0,6,2009,149500,1976.0,12,51
1683,120,RL,24.0,2304,1,4,4,Inside,3,NPkVill,Twnhs,1Story,7,7,1978,1978,Gable,Plywood,Brk Cmn,None,0.0,3,3,CBlock,4.0,3.0,1.0,6.0,632.0,1.0,6.0,423.0,1061.0,3,1,1055,0,0,1055,0.0,0.0,2,0,2,1,3,4,8,0,Attchd,1978.0,1.0,1.0,319.0,3.0,3.0,3,108,32,0,0,0,0,0,4,2007,142500,2116.0,32,32
2199,30,RL,54.0,7223,1,4,4,Inside,3,Crawfor,1Fam,1Story,5,5,1926,1950,Hip,Stucco,Plywood,None,0.0,3,3,PConc,3.0,3.0,2.0,4.0,319.0,1.0,0.0,971.0,1290.0,3,1,1422,0,0,1422,0.0,0.0,1,0,3,1,3,6,8,0,Detchd,1973.0,1.0,1.0,352.0,3.0,3.0,3,0,0,64,0,0,0,0,4,2007,136500,2712.0,60,84
2789,160,RL,69.0,3612,2,4,4,Inside,3,Landmrk,Twnhs,2Story,6,5,1993,1994,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,6.0,338.0,1.0,0.0,292.0,630.0,5,1,630,690,0,1320,0.0,0.0,2,1,3,1,3,5,8,0,Detchd,1993.0,1.0,2.0,484.0,3.0,3.0,3,0,48,0,0,0,0,0,6,2006,137000,1950.0,16,17
1018,20,RL,63.0,12680,2,4,4,Inside,3,NWAmes,1Fam,1Story,7,6,1988,1988,Gable,Plywood,Wd Sdng,BrkFace,102.0,4,3,CBlock,4.0,4.0,2.0,6.0,983.0,1.0,0.0,692.0,1675.0,5,1,1688,0,0,1688,1.0,0.0,2,0,2,1,5,6,8,1,Attchd,1988.0,2.0,2.0,528.0,3.0,3.0,3,0,48,0,0,141,0,0,6,2008,226500,3363.0,22,22
14,20,RL,85.0,10176,1,4,4,Inside,3,Gilbert,1Fam,1Story,7,5,1990,1990,Gable,HdBoard,HdBoard,None,0.0,3,3,PConc,4.0,3.0,4.0,6.0,637.0,1.0,0.0,663.0,1300.0,4,1,1341,0,0,1341,1.0,0.0,1,1,2,1,4,5,8,1,Attchd,1990.0,1.0,2.0,506.0,3.0,3.0,3,192,0,0,0,0,0,0,2,2010,171500,2641.0,20,20
2782,80,RL,55.0,10780,2,4,4,Inside,3,CollgCr,1Fam,SLvl,5,5,1976,1976,Gable,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,3.0,5.0,483.0,1.0,0.0,428.0,911.0,4,1,954,0,0,954,0.0,0.0,1,0,3,1,3,6,8,0,Detchd,1976.0,1.0,2.0,576.0,3.0,3.0,3,0,0,0,0,0,0,0,7,2006,132500,1865.0,34,34
2626,90,RL,69.0,8544,1,4,4,Inside,3,NAmes,Duplex,1Story,3,4,1949,1950,Gable,Stucco,Stucco,BrkFace,340.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2,0,1040,0,0,1040,0.0,0.0,2,0,2,2,3,6,8,0,Detchd,1949.0,1.0,2.0,400.0,3.0,3.0,3,0,0,0,0,0,0,0,5,2006,87500,1040.0,60,61
1175,60,FV,79.0,10646,2,4,4,Corner,3,Somerst,1Fam,2Story,7,5,2001,2001,Gable,VinylSd,VinylSd,BrkFace,513.0,3,3,PConc,3.0,3.0,1.0,6.0,681.0,1.0,0.0,177.0,858.0,5,1,872,917,0,1789,1.0,0.0,2,1,3,1,3,7,8,1,Attchd,2001.0,3.0,2.0,546.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2008,223000,2647.0,9,9
1232,20,RL,80.0,8400,1,4,4,Inside,3,NAmes,1Fam,1Story,6,9,1962,2005,Gable,Wd Sdng,Wd Sdng,BrkFace,237.0,4,4,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1319.0,1319.0,3,1,1537,0,0,1537,1.0,0.0,1,1,3,1,4,7,8,1,Attchd,1962.0,2.0,2.0,462.0,3.0,3.0,3,0,36,0,0,0,0,0,7,2008,174000,2856.0,5,48
2590,20,RL,85.0,15428,1,4,4,Inside,3,NAmes,1Fam,1Story,5,6,1951,1991,Hip,MetalSd,MetalSd,None,0.0,3,3,CBlock,3.0,3.0,1.0,3.0,741.0,1.0,0.0,143.0,884.0,5,1,884,0,0,884,1.0,0.0,1,0,2,1,3,4,8,0,Attchd,1951.0,3.0,1.0,270.0,3.0,3.0,3,0,0,0,0,195,0,0,6,2006,142000,1768.0,19,59
2463,20,FV,81.0,11216,1,4,4,Inside,3,Somerst,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,4.0,1.0,1.0,0.0,1.0,0.0,1489.0,1489.0,5,1,1489,0,0,1489,0.0,0.0,2,0,3,1,4,7,8,1,Attchd,2006.0,2.0,2.0,776.0,3.0,3.0,3,0,140,0,0,0,0,0,6,2006,232600,2978.0,4,4
2358,20,RL,78.0,10140,1,4,4,Inside,3,NWAmes,1Fam,1Story,6,6,1974,1999,Hip,HdBoard,HdBoard,BrkFace,99.0,3,3,CBlock,3.0,3.0,1.0,5.0,663.0,2.0,377.0,0.0,1040.0,2,1,1309,0,0,1309,1.0,0.0,1,1,3,1,4,5,8,1,Attchd,1974.0,2.0,2.0,484.0,3.0,3.0,3,265,0,0,0,0,648,0,1,2006,181000,2349.0,11,36
2911,160,RM,42.0,3964,1,4,4,Inside,3,MeadowV,TwnhsE,2Story,6,4,1973,1973,Gable,CemntBd,CmentBd,None,0.0,3,3,CBlock,4.0,3.0,1.0,5.0,837.0,1.0,0.0,105.0,942.0,4,1,1291,1230,0,2521,1.0,0.0,2,1,5,1,3,10,4,1,Attchd,1973.0,3.0,2.0,576.0,3.0,3.0,3,728,20,0,0,0,0,0,6,2006,151400,3463.0,37,37
1699,20,RL,98.0,11428,2,4,4,Inside,3,NridgHt,1Fam,1Story,8,5,2006,2006,Gable,VinylSd,VinylSd,Stone,248.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1626.0,1626.0,5,1,1634,0,0,1634,0.0,0.0,2,0,3,1,4,7,8,1,Attchd,2006.0,2.0,3.0,866.0,3.0,3.0,3,0,44,0,0,0,0,0,5,2007,250000,3260.0,4,4
115,60,RL,80.0,10421,1,4,4,Inside,3,NWAmes,1Fam,2Story,7,5,1988,1988,Gable,HdBoard,HdBoard,BrkFace,42.0,3,3,CBlock,4.0,3.0,1.0,6.0,394.0,1.0,0.0,586.0,980.0,3,1,980,734,0,1714,0.0,0.0,2,1,3,1,3,7,8,1,Attchd,1988.0,1.0,2.0,496.0,3.0,3.0,3,228,66,156,0,0,0,500,3,2010,196500,2694.0,22,22
1998,75,RM,75.0,13500,1,4,4,Corner,3,OldTown,1Fam,2.5Unf,7,8,1879,1987,Gable,Wd Sdng,Wd Sdng,None,0.0,3,4,PConc,3.0,3.0,1.0,1.0,0.0,1.0,0.0,819.0,819.0,3,1,1312,1142,0,2454,0.0,0.0,2,0,3,1,3,8,8,1,Attchd,1950.0,1.0,2.0,576.0,3.0,3.0,1,0,148,150,0,0,0,0,2,2007,185000,3273.0,23,131
589,20,RL,75.0,9000,1,4,4,Inside,3,NWAmes,1Fam,1Story,6,5,1969,1969,Gable,HdBoard,HdBoard,BrkFace,200.0,3,3,CBlock,3.0,3.0,3.0,4.0,955.0,1.0,0.0,261.0,1216.0,3,1,1216,0,0,1216,1.0,0.0,1,0,3,1,3,5,8,0,Attchd,1969.0,1.0,1.0,336.0,3.0,3.0,3,0,0,0,0,0,0,0,8,2009,113000,2432.0,41,41
1641,20,RL,60.0,8089,1,2,4,Inside,3,StoneBr,1Fam,1Story,8,6,2007,2007,Gable,MetalSd,MetalSd,BrkFace,0.0,4,3,PConc,4.0,3.0,3.0,6.0,945.0,1.0,0.0,474.0,1419.0,5,1,1419,0,0,1419,1.0,0.0,2,0,2,1,4,7,8,1,Attchd,2007.0,2.0,2.0,567.0,3.0,3.0,3,140,0,0,0,0,0,0,10,2007,392000,2838.0,3,3
2821,90,RL,35.0,9400,2,4,4,CulDSac,3,Edwards,Duplex,SFoyer,6,5,1975,1975,Flat,WdShing,Plywood,BrkFace,250.0,3,3,CBlock,4.0,4.0,4.0,6.0,945.0,1.0,0.0,0.0,945.0,3,1,980,0,0,980,0.0,2.0,2,0,4,0,3,4,8,0,Attchd,2005.0,0.0,0.0,0.0,0.0,0.0,3,0,0,0,0,0,0,0,10,2006,127500,1925.0,35,35
1846,160,FV,24.0,2117,1,4,4,Inside,3,Somerst,Twnhs,2Story,6,5,2000,2000,Gable,MetalSd,MetalSd,BrkFace,216.0,4,3,PConc,4.0,3.0,1.0,6.0,417.0,1.0,0.0,339.0,756.0,5,1,769,804,0,1573,0.0,0.0,2,1,3,1,4,4,8,0,Detchd,2000.0,1.0,2.0,440.0,3.0,3.0,3,0,32,0,0,0,0,0,9,2007,177000,2329.0,10,10
1805,60,FV,85.0,10625,1,4,4,Inside,3,Somerst,1Fam,2Story,6,5,2004,2004,Gable,VinylSd,VinylSd,BrkFace,353.0,4,3,PConc,4.0,3.0,3.0,1.0,0.0,1.0,0.0,1158.0,1158.0,5,1,1158,1285,0,2443,0.0,0.0,2,1,4,1,4,9,6,1,BuiltIn,2004.0,2.0,3.0,744.0,3.0,3.0,3,193,127,0,0,0,0,0,6,2007,265000,3601.0,6,6
1853,60,FV,106.0,8413,2,4,4,Inside,3,Somerst,1Fam,2Story,8,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,4,4,PConc,5.0,3.0,2.0,6.0,901.0,1.0,0.0,319.0,1220.0,5,1,1220,1142,0,2362,1.0,0.0,2,1,3,1,4,8,8,2,Attchd,1998.0,2.0,2.0,1105.0,4.0,3.0,3,147,0,36,0,144,0,0,6,2007,312500,3582.0,12,12
1321,75,RM,75.0,13500,1,4,4,Inside,3,OldTown,1Fam,2.5Unf,10,9,1893,2000,Gable,Wd Sdng,Wd Sdng,None,0.0,5,5,BrkTil,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1237.0,1237.0,4,1,1521,1254,0,2775,0.0,0.0,3,1,3,1,4,9,8,1,Detchd,1988.0,1.0,2.0,880.0,4.0,3.0,3,105,502,0,0,0,0,0,7,2008,325000,4012.0,10,117
564,20,RL,69.0,15676,2,1,4,Inside,3,Veenker,1Fam,1Story,8,8,1980,1980,Gable,VinylSd,VinylSd,BrkFace,115.0,4,4,CBlock,4.0,4.0,4.0,5.0,1733.0,3.0,92.0,189.0,2014.0,4,1,2014,0,0,2014,1.0,0.0,2,0,2,1,4,6,4,2,Attchd,1980.0,2.0,3.0,864.0,3.0,3.0,3,462,0,0,255,0,0,0,4,2009,275000,4028.0,30,30
1771,60,RL,82.0,9950,2,4,4,Inside,3,NoRidge,1Fam,2Story,7,5,1995,1995,Gable,VinylSd,VinylSd,BrkFace,290.0,4,3,PConc,4.0,3.0,1.0,6.0,565.0,1.0,0.0,638.0,1203.0,5,1,1214,1306,0,2520,0.0,0.0,2,1,4,1,4,9,8,1,Attchd,1995.0,2.0,3.0,721.0,3.0,3.0,3,224,114,0,0,0,0,0,6,2007,290000,3723.0,15,15
90,20,RL,39.0,15410,2,4,4,CulDSac,3,Sawyer,1Fam,1Story,6,6,1974,2002,Hip,Plywood,Plywood,BrkCmn,250.0,3,4,CBlock,3.0,3.0,4.0,4.0,126.0,6.0,859.0,223.0,1208.0,5,1,1494,0,0,1494,1.0,0.0,2,0,3,1,3,7,8,2,Attchd,1974.0,3.0,2.0,461.0,3.0,3.0,3,296,0,186,0,0,0,0,4,2010,169000,2702.0,8,36
2684,30,RM,50.0,6000,1,4,4,Inside,3,BrkSide,1Fam,1Story,5,7,1921,1950,Gable,Wd Sdng,Wd Shng,None,0.0,3,3,CBlock,3.0,3.0,1.0,2.0,616.0,1.0,0.0,0.0,616.0,4,1,616,0,0,616,0.0,0.0,1,0,2,1,3,4,8,0,Detchd,1921.0,1.0,1.0,205.0,3.0,3.0,3,0,0,129,0,0,0,0,6,2006,89000,1232.0,60,89
13,60,RL,63.0,8402,2,4,4,Inside,3,Gilbert,1Fam,2Story,6,5,1998,1998,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,789.0,789.0,4,1,789,676,0,1465,0.0,0.0,2,1,3,1,3,7,8,1,Attchd,1998.0,3.0,2.0,393.0,3.0,3.0,3,0,75,0,0,0,0,0,5,2010,180400,2254.0,12,12
445,20,RL,85.0,10655,2,4,4,Inside,3,NridgHt,1Fam,1Story,8,5,2003,2004,Gable,VinylSd,VinylSd,BrkFace,296.0,4,3,PConc,4.0,3.0,1.0,6.0,1124.0,0.0,479.0,1603.0,3206.0,5,1,1629,0,0,1629,1.0,0.0,2,0,3,1,4,7,8,1,Attchd,2003.0,2.0,3.0,880.0,3.0,3.0,3,0,0,0,0,0,0,0,10,2009,284000,4835.0,6,7
1914,20,RL,70.0,10150,1,4,4,Inside,3,NAmes,1Fam,1Story,5,5,1958,1958,Gable,Wd Sdng,Wd Sdng,None,1.0,3,3,CBlock,3.0,3.0,1.0,3.0,456.0,1.0,0.0,456.0,912.0,5,1,912,0,0,912,0.0,0.0,1,0,2,1,3,5,8,0,Attchd,1958.0,2.0,1.0,275.0,3.0,3.0,3,0,0,0,0,0,0,0,7,2007,114500,1824.0,52,52
2811,20,RL,84.0,10084,1,4,4,Inside,3,CollgCr,1Fam,1Story,7,5,2005,2006,Gable,VinylSd,VinylSd,BrkFace,196.0,4,3,PConc,4.0,3.0,3.0,6.0,24.0,1.0,0.0,1528.0,1552.0,5,1,1552,0,0,1552,0.0,0.0,2,0,3,1,4,7,8,0,Attchd,2005.0,2.0,3.0,782.0,3.0,3.0,3,144,20,0,0,0,0,0,7,2006,212900,3104.0,4,5
850,20,RL,67.0,16285,3,4,4,Inside,3,CollgCr,1Fam,1Story,7,5,2001,2002,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,1413.0,1413.0,5,1,1430,0,0,1430,0.0,0.0,2,0,3,1,4,6,8,0,Attchd,2001.0,2.0,2.0,605.0,3.0,3.0,3,0,33,0,0,0,0,0,6,2009,187100,2843.0,8,9
1844,160,FV,34.0,3230,1,4,4,Corner,3,Somerst,TwnhsE,2Story,6,5,1999,1999,Gable,MetalSd,MetalSd,BrkFace,1129.0,3,3,PConc,4.0,3.0,1.0,6.0,419.0,1.0,0.0,310.0,729.0,4,1,729,729,0,1458,0.0,0.0,2,1,2,1,3,5,8,1,Detchd,1999.0,1.0,2.0,440.0,3.0,3.0,3,0,32,0,0,0,0,0,6,2007,176000,2187.0,11,11
2225,20,RL,69.0,21579,2,4,4,CulDSac,3,Crawfor,1Fam,1Story,6,6,1968,1968,Hip,HdBoard,BrkFace,None,0.0,3,3,PConc,4.0,3.0,1.0,4.0,813.0,1.0,0.0,675.0,1488.0,5,1,1488,0,0,1488,0.0,1.0,2,0,3,1,3,7,8,2,Attchd,1968.0,2.0,2.0,552.0,3.0,3.0,3,0,0,216,0,0,0,0,9,2007,215000,2976.0,42,42
1477,60,RL,64.0,8320,1,4,4,Inside,3,CollgCr,1Fam,2Story,7,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,490.0,1.0,0.0,280.0,770.0,5,1,770,812,0,1582,0.0,0.0,2,1,3,1,4,6,8,0,Attchd,2004.0,2.0,2.0,520.0,3.0,3.0,3,0,45,0,0,0,0,0,9,2008,185900,2352.0,6,6
399,20,RL,60.0,6960,1,4,4,Inside,3,NAmes,1Fam,1Story,4,6,1970,1970,Gable,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,5.0,375.0,4.0,239.0,250.0,864.0,3,1,864,0,0,864,0.0,0.0,1,0,3,1,4,5,8,0,Detchd,1989.0,1.0,2.0,660.0,3.0,3.0,3,96,0,0,0,0,0,500,11,2009,120500,1728.0,40,40
2431,60,RL,60.0,21930,4,4,4,Inside,3,Gilbert,1Fam,2Story,5,5,2005,2005,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,4.0,3.0,1.0,0.0,1.0,0.0,732.0,732.0,5,1,734,1104,0,1838,0.0,0.0,2,1,4,1,3,7,8,1,BuiltIn,2005.0,3.0,2.0,372.0,3.0,3.0,3,100,40,0,0,0,0,0,7,2006,192140,2570.0,5,5
1605,20,RL,60.0,6600,1,4,4,Inside,3,Mitchel,1Fam,1Story,5,9,1982,2008,Gable,VinylSd,VinylSd,None,0.0,4,4,CBlock,3.0,3.0,1.0,5.0,641.0,1.0,0.0,175.0,816.0,5,1,816,0,0,816,0.0,1.0,1,0,3,1,4,5,8,1,Attchd,1982.0,1.0,1.0,264.0,3.0,3.0,3,0,0,0,0,0,0,0,10,2008,130500,1632.0,2,28
897,50,RL,50.0,8405,1,4,4,Inside,3,Edwards,1Fam,1.5Fin,4,3,1945,1950,Gable,WdShing,Wd Shng,None,0.0,3,3,Slab,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3,0,1088,441,0,1529,0.0,0.0,2,0,4,1,3,9,5,0,Detchd,1945.0,1.0,1.0,240.0,3.0,3.0,1,92,0,185,0,0,0,0,4,2009,98000,1529.0,60,65
1426,20,RL,91.0,11778,1,4,4,Inside,3,CollgCr,1Fam,1Story,9,5,2008,2008,Hip,VinylSd,VinylSd,Stone,554.0,4,3,PConc,4.0,3.0,4.0,6.0,2085.0,1.0,0.0,186.0,2271.0,5,1,2276,0,0,2276,1.0,0.0,2,0,3,1,5,7,8,2,Attchd,2008.0,2.0,3.0,1348.0,4.0,3.0,3,0,0,70,0,255,0,0,6,2008,475000,4547.0,2,2
2240,30,RM,60.0,8967,1,4,4,Corner,3,IDOTRR,1Fam,1Story,5,2,1920,1950,Gable,MetalSd,MetalSd,None,0.0,3,2,BrkTil,2.0,1.0,1.0,1.0,0.0,1.0,0.0,961.0,961.0,4,1,1077,0,0,1077,0.0,0.0,1,0,2,1,3,6,3,0,Detchd,1920.0,1.0,1.0,338.0,1.0,1.0,1,0,0,0,0,0,0,0,11,2007,67000,2038.0,60,90
1706,60,RL,86.0,10562,1,4,4,Inside,3,NridgHt,1Fam,2Story,8,5,2007,2007,Gable,VinylSd,VinylSd,Stone,300.0,4,3,PConc,5.0,3.0,1.0,6.0,1288.0,1.0,0.0,294.0,1582.0,5,1,1610,551,0,2161,1.0,0.0,1,1,3,1,5,8,8,1,Attchd,2007.0,3.0,3.0,789.0,3.0,3.0,3,178,120,0,0,0,0,0,11,2007,325624,3743.0,3,3
2252,20,RL,44.0,12864,2,4,4,CulDSac,3,Mitchel,1Fam,1Story,7,5,2002,2002,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,6.0,1392.0,1.0,0.0,17.0,1409.0,5,1,1409,0,0,1409,1.0,0.0,1,1,1,1,4,4,8,1,Attchd,2002.0,2.0,2.0,576.0,3.0,3.0,3,0,144,0,0,145,0,0,7,2007,245000,2818.0,8,8
1136,20,RL,66.0,13695,1,4,4,Inside,3,SawyerW,1Fam,1Story,5,5,2004,2004,Gable,VinylSd,VinylSd,None,0.0,3,3,PConc,3.0,3.0,1.0,6.0,646.0,1.0,0.0,468.0,1114.0,5,1,1114,0,0,1114,1.0,0.0,1,1,3,1,4,6,8,0,Detchd,2004.0,1.0,2.0,576.0,3.0,3.0,3,0,102,0,0,0,0,0,6,2008,159000,2228.0,6,6
1877,20,RL,79.0,10289,1,4,4,Inside,3,NAmes,1Fam,1Story,5,7,1965,1965,Hip,MetalSd,MetalSd,BrkFace,168.0,3,3,CBlock,3.0,3.0,1.0,5.0,836.0,1.0,0.0,237.0,1073.0,3,1,1073,0,0,1073,1.0,0.0,1,1,3,1,3,6,8,0,Attchd,1965.0,2.0,2.0,515.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2007,156000,2146.0,45,45
424,20,RL,105.0,15431,1,4,4,Inside,3,NridgHt,1Fam,1Story,10,5,2008,2008,Hip,VinylSd,VinylSd,Stone,200.0,5,3,PConc,5.0,3.0,4.0,6.0,1767.0,5.0,539.0,788.0,3094.0,5,1,2402,0,0,2402,1.0,0.0,2,0,2,1,5,10,8,2,Attchd,2008.0,3.0,3.0,672.0,3.0,3.0,3,0,72,0,0,170,0,0,4,2009,555000,5496.0,2,2
1182,20,RL,69.0,11120,2,4,4,CulDSac,3,Veenker,1Fam,1Story,6,6,1984,1984,Gable,Plywood,Plywood,None,0.0,3,3,PConc,4.0,3.0,1.0,4.0,660.0,1.0,0.0,572.0,1232.0,3,1,1232,0,0,1232,0.0,0.0,2,0,3,1,3,6,8,0,Attchd,1984.0,1.0,2.0,516.0,3.0,3.0,3,0,0,0,0,0,0,0,6,2008,162500,2464.0,26,26
2750,90,RL,73.0,9069,1,4,4,Inside,3,SawyerW,Duplex,SFoyer,6,8,1993,1993,Gable,HdBoard,HdBoard,None,0.0,4,4,PConc,4.0,3.0,3.0,2.0,261.0,6.0,1083.0,0.0,1344.0,4,1,1440,0,0,1440,2.0,0.0,2,0,2,2,4,8,8,0,Attchd,1993.0,1.0,4.0,920.0,3.0,3.0,3,288,0,0,0,0,0,0,4,2006,224500,2784.0,17,17
1016,20,RL,69.0,47280,2,4,4,Inside,3,Gilbert,1Fam,1Story,6,5,1950,1950,Hip,AsbShng,AsbShng,BrkFace,44.0,3,3,CBlock,3.0,3.0,1.0,1.0,0.0,1.0,0.0,1488.0,1488.0,4,1,1488,0,0,1488,0.0,0.0,2,1,3,1,3,6,8,1,Attchd,1950.0,2.0,2.0,738.0,3.0,3.0,3,0,0,180,0,0,0,0,7,2008,133000,2976.0,60,60
2436,60,RL,63.0,7875,1,4,4,Inside,3,Gilbert,1Fam,2Story,7,5,2003,2003,Gable,VinylSd,VinylSd,None,0.0,4,3,PConc,4.0,3.0,1.0,1.0,0.0,1.0,0.0,783.0,783.0,5,1,807,702,0,1509,0.0,0.0,2,1,3,1,4,8,8,1,Attchd,2003.0,3.0,2.0,393.0,3.0,3.0,3,0,75,0,0,0,0,0,7,2006,180000,2292.0,7,7
1607,20,RL,60.0,6600,1,4,4,Inside,3,Mitchel,1Fam,1Story,5,6,1982,2005,Gable,HdBoard,Plywood,None,0.0,3,3,CBlock,3.0,3.0,1.0,6.0,638.0,1.0,0.0,207.0,845.0,4,1,845,0,0,845,0.0,0.0,1,0,3,1,4,6,8,0,Attchd,1982.0,1.0,1.0,264.0,3.0,3.0,3,0,0,0,0,0,0,0,7,2008,134500,1690.0,5,28
2337,60,RL,66.0,13682,3,2,4,CulDSac,3,StoneBr,1Fam,2Story,10,5,2006,2006,Hip,VinylSd,VinylSd,BrkFace,1031.0,5,3,PConc,5.0,3.0,4.0,1.0,0.0,1.0,0.0,1410.0,1410.0,5,1,1426,1519,0,2945,0.0,0.0,3,1,3,1,4,10,8,1,BuiltIn,2006.0,3.0,3.0,641.0,3.0,3.0,3,192,0,37,0,0,0,0,10,2006,438780,4355.0,4,4
1233,80,RL,101.0,9150,2,4,4,Corner,3,NAmes,1Fam,SLvl,6,5,1962,1962,Gable,Plywood,Plywood,BrkFace,305.0,3,3,CBlock,4.0,3.0,4.0,6.0,371.0,1.0,0.0,728.0,1099.0,4,1,1431,0,0,1431,0.0,1.0,1,0,3,1,3,6,8,1,Basment,1962.0,2.0,1.0,296.0,3.0,3.0,3,64,110,0,0,0,0,0,12,2008,165000,2530.0,48,48
